commodity,Date,Aceh,Bali,Banten,Bengkulu,DI Yogyakarta,DKI Jakarta,Gorontalo,Jambi,Jawa Barat,Jawa Tengah,Jawa Timur,Kalimantan Barat,Kalimantan Selatan,Kalimantan Tengah,Kalimantan Timur,Kalimantan Utara,Kepulauan Bangka Belitung,Kepulauan Riau,Lampung,Maluku Utara,Maluku,Nusa Tenggara Barat,Nusa Tenggara Timur,Papua Barat,Papua,Riau,Sulawesi Barat,Sulawesi Selatan,Sulawesi Tengah,Sulawesi Tenggara,Sulawesi Utara,Sumatera Barat,Sumatera Selatan,Sumatera Utara
Telur Ayam Ras,2022-04-10,21230.0,22040.0,24370.0,21660.0,24390.0,25700.0,26580.0,23740.0,24680.0,24130.0,23810.0,27900.0,25430.0,26650.0,29400.0,27720.0,26190.0,25060.0,24790.0,30380.0,32040.0,24490.0,27760.0,34640.0,35710.0,22640.0,20450.0,21720.0,24510.0,24440.0,28520.0,22450.0,23210.0,24540.0
Telur Ayam Ras,2022-04-11,20960.0,21930.0,24240.0,21460.0,24390.0,25870.0,26580.0,23740.0,24600.0,24030.0,23700.0,28600.0,25510.0,26650.0,28730.0,27540.0,26190.0,25240.0,24720.0,30900.0,32040.0,24970.0,28100.0,36090.0,36110.0,22950.0,20240.0,21520.0,25400.0,24420.0,28460.0,22740.0,23040.0,24450.0
Telur Ayam Ras,2022-04-12,21290.0,22280.0,24110.0,21560.0,24190.0,25610.0,26710.0,23740.0,24610.0,23920.0,23960.0,29210.0,25260.0,26650.0,28730.0,27130.0,26190.0,25060.0,24480.0,30520.0,30770.0,24970.0,28350.0,33500.0,36110.0,23130.0,20250.0,21950.0,25460.0,24260.0,28310.0,22280.0,22950.0,24430.0
Telur Ayam Ras,2022-04-13,21080.0,22280.0,23740.0,21610.0,23800.0,24290.0,26710.0,23650.0,24580.0,23780.0,23710.0,29550.0,25160.0,26470.0,29050.0,27130.0,26420.0,25060.0,24540.0,30520.0,32000.0,24730.0,29280.0,33500.0,36200.0,22970.0,20270.0,21360.0,25650.0,24270.0,28170.0,22290.0,22920.0,24170.0
Telur Ayam Ras,2022-04-14,20860.0,22340.0,23990.0,21460.0,23990.0,24990.0,26690.0,23750.0,24590.0,23700.0,23520.0,29550.0,25200.0,26620.0,28620.0,26930.0,26360.0,24370.0,24410.0,30720.0,32030.0,25080.0,28390.0,33510.0,36110.0,22750.0,20300.0,21320.0,25290.0,24580.0,28400.0,22110.0,22890.0,24110.0
Telur Ayam Ras,2022-04-15,20810.0,22380.0,23860.0,21460.0,23490.0,24990.0,26690.0,23750.0,24320.0,23510.0,23500.0,29630.0,25280.0,26730.0,28450.0,27130.0,26290.0,25100.0,24320.0,30720.0,31430.0,25200.0,28830.0,33400.0,36110.0,22760.0,20300.0,21440.0,25510.0,24210.0,28620.0,22020.0,23040.0,24010.0
Telur Ayam Ras,2022-04-16,20760.0,21810.0,23660.0,21460.0,23680.0,25340.0,26690.0,23750.0,24380.0,23510.0,23480.0,29670.0,25280.0,26550.0,28950.0,27330.0,26620.0,24370.0,24320.0,30560.0,32510.0,25140.0,28790.0,33460.0,35930.0,22690.0,20300.0,21550.0,25860.0,24730.0,28830.0,22150.0,23070.0,24160.0
Telur Ayam Ras,2022-04-17,20650.0,22280.0,23800.0,21560.0,23790.0,25160.0,26750.0,23650.0,24230.0,23550.0,23510.0,29890.0,25350.0,26550.0,28870.0,27110.0,26620.0,24410.0,24390.0,31240.0,32070.0,25240.0,28330.0,32470.0,36190.0,22910.0,20440.0,21430.0,25270.0,24410.0,28730.0,22270.0,23070.0,24600.0
Telur Ayam Ras,2022-04-18,20640.0,22340.0,23550.0,21720.0,23480.0,24910.0,26760.0,23650.0,24350.0,23510.0,23470.0,30150.0,25430.0,26280.0,28760.0,27110.0,26550.0,25370.0,24460.0,30610.0,32390.0,25090.0,28810.0,33470.0,35710.0,22730.0,20610.0,22170.0,25780.0,24240.0,28990.0,22260.0,23300.0,24030.0
Telur Ayam Ras,2022-04-19,20570.0,24130.0,23370.0,21720.0,23490.0,25520.0,27500.0,23650.0,24360.0,23580.0,23250.0,30010.0,25350.0,26220.0,28760.0,27110.0,26190.0,24670.0,24950.0,30990.0,31780.0,25240.0,28700.0,33310.0,36200.0,22950.0,21460.0,21780.0,26450.0,24240.0,28890.0,22540.0,23410.0,24210.0
Telur Ayam Ras,2022-04-20,20860.0,22280.0,23430.0,21720.0,24190.0,25520.0,27500.0,23650.0,24430.0,24000.0,23610.0,30290.0,25230.0,26220.0,28530.0,27110.0,26190.0,25250.0,24590.0,31210.0,32000.0,25140.0,28550.0,34920.0,36200.0,22900.0,21460.0,22120.0,25810.0,24100.0,28620.0,22270.0,24160.0,24260.0
Telur Ayam Ras,2022-04-21,20890.0,22280.0,24550.0,21720.0,24790.0,25870.0,28210.0,23850.0,25310.0,24330.0,23850.0,30470.0,25160.0,26220.0,28640.0,27110.0,26470.0,25250.0,25310.0,31320.0,32320.0,25140.0,28940.0,34920.0,36190.0,23000.0,22200.0,22540.0,25710.0,24610.0,28690.0,22610.0,24480.0,24310.0
Telur Ayam Ras,2022-04-22,20810.0,22340.0,24810.0,22150.0,24790.0,26260.0,28880.0,24040.0,25110.0,24650.0,24080.0,30640.0,25330.0,26220.0,28640.0,26890.0,26470.0,24800.0,25580.0,31960.0,31850.0,25300.0,28750.0,34920.0,36290.0,23180.0,22350.0,22730.0,26620.0,24710.0,28710.0,22530.0,24840.0,24650.0
Telur Ayam Ras,2022-04-23,21000.0,21990.0,24990.0,22050.0,24790.0,26050.0,28880.0,24060.0,25120.0,24810.0,24240.0,30980.0,25390.0,26220.0,26790.0,27110.0,27430.0,26530.0,25810.0,30990.0,32310.000000000004,25970.0,28670.0,33210.0,36460.0,23340.0,22490.0,22920.0,26620.0,24640.0,28650.0,22820.0,25130.0,24620.0
Telur Ayam Ras,2022-04-24,20780.0,21930.0,24680.0,23160.0,24890.0,26270.0,29140.0,24130.0,25200.0,24820.0,24430.0,30980.0,25480.0,26220.0,28700.0,27110.0,27160.0,25530.0,26040.0,31350.0,32480.0,25270.0,28370.0,34960.0,36460.0,23650.0,22150.0,22900.0,25900.0,25080.0,28830.0,22910.0,25140.0,24670.0
Telur Ayam Ras,2022-04-25,21370.0,22450.0,24990.0,23560.0,25280.0,26050.0,29180.0,24490.0,25300.0,25060.0,24540.0,31350.0,25520.0,26310.0,28510.0,28520.0,27620.0,25170.0,26170.0,31450.0,32780.0,25300.0,28870.0,35100.0,36140.0,23810.0,22660.0,23280.0,26290.0,24880.0,28870.0,22920.0,25380.0,24770.0
Telur Ayam Ras,2022-04-26,22020.0,22280.0,24930.0,23720.0,25580.0,26050.0,29480.0,24630.0,25900.0,25280.0,24740.0,31740.0,25590.0,26780.0,29140.0,28520.0,28820.0,25930.0,26510.0,31450.0,32710.0,25450.0,28790.0,35250.0,37010.0,24470.0,22660.0,23320.0,26310.0,25280.0,29380.0,23350.0,25340.0,25040.0
Telur Ayam Ras,2022-04-27,22220.0,22340.0,25150.0,23790.0,26190.0,26050.0,29280.0,24110.0,25940.0,25740.0,25140.0,31860.0,25440.0,26820.0,29900.0,28520.0,27480.0,24760.0,26640.0,31330.0,32480.0,25130.0,29110.0,34740.0,36510.0,24760.0,22910.0,23670.0,26600.0,26020.0,29090.0,23600.0,27050.0,25470.0
Telur Ayam Ras,2022-04-28,22350.0,22220.0,25840.0,24220.0,26990.0,26560.0,29280.0,25620.0,26250.0,26320.0,25500.0,33030.0,25630.0,26820.0,29560.0,28620.0,27480.0,25500.0,27280.0,30610.0,32940.0,25330.0,28910.0,35250.0,36510.0,25090.0,22760.0,23820.0,26850.0,26480.0,29240.0,25060.0,25970.0,25220.0
Telur Ayam Ras,2022-04-29,22380.0,22220.0,26070.0,24430.0,26990.0,27650.0,29380.0,25620.0,26630.0,26510.0,25970.0,32130.000000000004,25780.0,27050.0,29090.0,29800.0,27430.0,25310.0,27340.0,31540.0,32900.0,25060.0,29100.0,34850.0,36590.0,25450.0,22940.0,23750.0,26980.0,26910.0,29020.0,25330.0,25780.0,25390.0
Telur Ayam Ras,2022-04-30,22760.0,24000.0,26670.0,25290.0,27190.0,27240.0,29740.0,25620.0,26670.0,26680.0,25850.0,32520.000000000004,25930.0,27120.0,29220.0,30000.0,27620.0,25930.0,27640.0,32340.000000000004,32990.0,25860.0,29340.0,35800.0,36590.0,25680.0,24540.0,23860.0,26830.0,26050.0,29170.0,24450.0,26140.0,25450.0
Telur Ayam Ras,2022-05-01,22820.0,22160.0,27330.0,25500.0,26790.0,27500.0,29740.0,25620.0,26950.0,27140.0,26170.0,32400.0,26010.0,27250.0,29720.0,29780.0,27620.0,25310.0,27640.0,31650.0,33350.0,25330.0,29060.0,32420.0,36510.0,25520.0,24530.0,24170.0,27590.0,26160.0,28980.0,24500.0,26490.0,25510.0
Telur Ayam Ras,2022-05-02,22870.0,22040.0,25990.0,26210.0,26400.0,28280.0,29590.0,26080.0,26900.0,27150.0,25780.0,30980.0,25750.0,27130.0,38080.0,29780.0,26990.0,25650.0,28000.0,33820.0,33440.0,26890.0,29530.0,36040.0,36510.0,26330.0,23490.0,23890.0,27210.0,26340.0,29130.0,23980.0,25570.0,25450.0
Telur Ayam Ras,2022-05-03,22650.0,22040.0,26640.0,24490.0,26790.0,28840.0,30070.0,25610.0,26930.0,27020.0,25950.0,31490.0,25580.0,27120.0,,29060.0,26910.0,27040.0,27000.0,31740.0,34350.0,26410.0,29180.0,32320.0,36170.0,26200.0,23500.0,23530.0,26640.0,27840.0,28920.0,24260.0,26070.0,25510.0
Telur Ayam Ras,2022-05-04,22820.0,22400.0,25560.0,25500.0,26990.0,27600.0,29740.0,25530.0,26820.0,27320.0,26130.0,31590.0,26010.0,27120.0,27020.0,29060.0,27310.0,27010.0,27180.0,31860.0,33350.0,25580.0,29720.0,34950.0,36590.0,25350.0,23200.0,23600.0,26540.0,27020.0,28410.0,24920.0,26550.0,25200.0
Telur Ayam Ras,2022-05-05,22660.0,21940.0,26200.0,25500.0,26990.0,27780.0,29900.0,25530.0,26960.0,26900.0,26090.0,31910.0,26320.0,27120.0,27780.0,29060.0,27180.0,27180.0,27030.0,30990.0,33340.0,26000.0,29270.0,34570.0,36820.0,25020.0,23460.0,23830.0,25720.0,26960.0,28870.0,24610.0,25840.0,25360.0
Telur Ayam Ras,2022-05-06,22840.0,21940.0,25650.0,25420.0,26990.0,27060.0,30060.0,25350.0,26940.0,26780.0,25900.0,30910.0,26490.0,26980.0,28400.0,29190.0,27330.0,27180.0,26830.0,31330.0,32960.0,26120.0,29260.0,35930.0,36660.0,25000.0,23700.0,23720.0,26540.0,26700.0,29000.0,24810.0,26030.0,25170.0
Telur Ayam Ras,2022-05-07,22680.0,22110.0,26280.0,25460.0,26740.0,27280.0,29940.0,25350.0,26820.0,26600.0,25720.0,30830.0,26750.0,27360.0,29420.0,29220.0,27330.0,27840.0,26830.0,31330.0,33070.0,25500.0,29600.0,34570.0,36580.0,25220.0,23700.0,23610.0,26720.0,26850.0,28540.0,24760.0,25930.0,25070.0
Telur Ayam Ras,2022-05-08,23120.0,22170.0,26570.0,25170.0,26390.0,28010.0,30640.0,25580.0,26820.0,26650.0,25710.0,30760.0,26610.0,27430.0,29280.0,29240.0,27180.0,26380.0,27110.0,31990.0,33090.0,25500.0,29310.0,34580.0,36420.0,25130.0,23230.0,23400.0,25940.0,27070.0,28230.0,24600.0,25840.0,25250.0
Telur Ayam Ras,2022-05-09,22740.0,22080.0,27270.0,25360.0,26490.0,27660.0,30650.0,25390.0,26770.0,26440.0,25160.0,30480.0,26620.0,27430.0,29580.0,29260.0,26680.0,26710.0,26840.0,31280.0,33560.0,25090.0,29530.0,34470.0,36120.0,24950.0,22570.0,23420.0,27360.0,27580.0,28160.0,24540.0,25340.0,25130.0
Telur Ayam Ras,2022-05-10,22840.0,22280.0,26810.0,25000.0,26200.0,28010.0,29010.0,25390.0,26730.0,26330.0,25290.0,30360.0,26700.0,27430.0,29430.0,29960.0,26730.0,26790.0,26900.0,31180.0,34190.0,24780.0,29530.0,34870.0,36120.0,24780.0,22870.0,23330.0,26420.0,27210.0,28380.0,24680.0,24870.0,25150.0
Telur Ayam Ras,2022-05-11,23360.0,22280.0,26340.0,24700.0,25400.0,27840.0,29010.0,25210.0,26580.0,26440.0,25090.0,30070.0,26620.0,27430.0,29930.0,30000.0,27390.0,26830.0,26700.0,31020.0,33790.0,25470.0,29650.0,34870.0,36190.0,24850.0,22730.0,23400.0,26260.0,27000.0,27960.0,24260.0,24830.0,25240.0
Telur Ayam Ras,2022-05-12,22870.0,22210.0,26220.0,24970.0,25400.0,27840.0,28900.0,25210.0,26770.0,26300.0,25080.0,29840.0,26760.0,27430.0,29730.0,29890.0,26740.0,26830.0,26440.0,31690.0,33520.0,25170.0,29520.0,34700.0,36190.0,24610.0,22870.0,23420.0,25320.0,27040.0,27930.0,24240.0,24630.0,25250.0
Telur Ayam Ras,2022-05-13,23530.0,22280.0,26360.0,24770.0,25400.0,27840.0,28900.0,25110.0,26640.0,26020.0,25100.0,29810.0,26840.0,27370.0,28660.0,29860.0,27050.0,26750.0,26230.0,31450.0,33520.0,25120.0,29230.0,35000.0,36190.0,24650.0,22870.0,23420.0,26470.0,26860.0,27940.0,24430.0,24480.0,25700.0
Telur Ayam Ras,2022-05-14,22870.0,22400.0,26480.0,24570.0,25600.0,27650.0,28690.0,25110.0,26590.0,25830.0,25010.0,29620.0,26760.0,27370.0,29570.0,29870.0,26470.0,27860.0,26040.0,31560.0,32540.0,25040.0,28630.0,34970.0,36190.0,24890.0,22210.0,23420.0,27500.0,26830.0,27850.0,24230.0,24540.0,25220.0
Telur Ayam Ras,2022-05-15,22750.0,22280.0,26270.0,24370.0,25600.0,27740.0,28670.0,25110.0,26720.0,25980.0,25110.0,29620.0,27000.0,27440.0,28000.0,29650.0,26610.0,26750.0,26170.0,31740.0,33470.0,25460.0,28880.0,35260.0,35820.0,24600.0,22570.0,23360.0,26370.0,26510.0,28170.0,24100.0,24320.0,25290.0
Telur Ayam Ras,2022-05-16,23030.0,22280.0,25560.0,24110.0,25600.0,27580.0,28670.0,24820.0,26490.0,26040.0,25090.0,29620.0,27000.0,27440.0,26990.0,29870.0,26700.0,26750.0,26700.0,33160.0,34910.0,24590.0,28680.0,34840.0,34830.0,24600.0,22570.0,23320.0,26640.0,26670.0,28100.0,24090.0,24550.0,25260.0
Telur Ayam Ras,2022-05-17,22930.0,22450.0,25470.0,23920.0,25400.0,27490.0,28280.0,24490.0,26620.0,25950.0,24970.0,29540.0,27230.0,27440.0,28200.0,29140.0,26650.0,26290.0,26290.0,31350.0,34670.0,25990.0,29040.0,34700.0,36190.0,24440.0,22740.0,23350.0,26710.0,26440.0,28590.0,23960.0,24840.0,25220.0
Telur Ayam Ras,2022-05-18,23500.0,22280.0,26560.0,23950.0,26190.0,27490.0,28250.0,24270.0,26860.0,25870.0,25330.0,29540.0,27270.0,27630.0,27640.0,29590.0,27170.0,26990.0,26310.0,32270.000000000004,33550.0,25260.0,29210.0,34700.0,36190.0,24510.0,22570.0,23510.0,26400.0,26800.0,27730.0,24370.0,25080.0,25250.0
Telur Ayam Ras,2022-05-19,23060.0,22440.0,26560.0,23600.0,26190.0,27660.0,27670.0,24270.0,26940.0,26160.0,25440.0,29540.0,27450.0,27420.0,29700.0,29360.0,27370.0,26990.0,27350.0,33600.0,34110.0,25380.0,29340.0,34770.0,36250.0,24760.0,22570.0,23510.0,27000.0,26340.0,27580.0,24400.0,25270.0,25300.0
Telur Ayam Ras,2022-05-20,23990.0,22450.0,26860.0,23590.0,26790.0,28020.0,27820.0,24450.0,27020.0,26500.0,25820.0,29540.0,27570.0,27490.0,29890.0,29420.0,27370.0,27540.0,27130.0,31500.0,35580.0,25180.0,29000.0,34770.0,36250.0,24530.0,23160.0,23660.0,26430.0,26470.0,27650.0,24270.0,25730.0,25370.0
Telur Ayam Ras,2022-05-21,23940.0,22210.0,26860.0,23700.0,26990.0,28190.0,27890.0,24450.0,26980.0,26750.0,26030.0,29310.0,27780.0,27710.0,28250.0,29420.0,27280.0,27920.0,27200.0,29740.0,35080.0,25440.0,29170.0,33020.0,36250.0,24680.0,23170.0,23930.0,25970.0,26650.0,27920.0,24840.0,25390.0,25360.0
Telur Ayam Ras,2022-05-22,23670.0,22210.0,26650.0,23550.0,28100.0,28190.0,27700.0,24450.0,27070.0,26860.0,25850.0,29270.0,28540.0,27520.0,27100.0,29420.0,27370.0,27920.0,26990.0,31180.0,35510.0,25460.0,29300.0,35190.0,36250.0,24600.0,23330.0,24100.0,26170.0,26750.0,27790.0,24450.0,26220.0,25370.0
Telur Ayam Ras,2022-05-23,23870.0,22600.0,26850.0,23480.0,27500.0,28520.0,27800.0,24800.0,27390.0,26960.0,26380.0,29390.0,28900.0,27690.0,28690.0,29620.0,27520.0,27920.0,27230.0,31630.0,34880.0,25630.0,28880.0,34510.0,36250.0,24920.0,23110.0,24770.0,26490.0,26360.0,27590.0,24430.0,26090.0,25580.0
Telur Ayam Ras,2022-05-24,24190.0,23280.0,26740.0,23790.0,27240.0,28700.0,27820.0,24800.0,27540.0,27080.0,26290.0,29540.0,29080.0,27710.0,28420.0,31610.0,27370.0,28720.0,27330.0,31630.0,34280.0,25380.0,29020.0,34510.0,36250.0,24920.0,23480.0,24380.0,25940.0,26630.0,28000.0,24710.0,26080.0,25770.0
Telur Ayam Ras,2022-05-25,24200.0,23250.0,26860.0,23480.0,26990.0,28700.0,28100.0,24800.0,27620.0,27100.0,26550.0,29540.0,29150.0,27710.0,30230.0,30850.0,27370.0,30260.0,27610.0,32270.000000000004,34650.0,25450.0,28850.0,34830.0,36340.0,25400.0,24070.0,24550.0,26320.0,26990.0,28030.0,24750.0,26140.0,26150.0
Telur Ayam Ras,2022-05-26,23930.0,25680.0,26860.0,23380.0,26780.0,28700.0,28140.0,24840.0,27630.0,27040.0,26410.0,29620.0,29390.0,27780.0,30250.0,30840.0,27370.0,30260.0,27620.0,31630.0,34780.0,25450.0,29200.0,34510.0,36340.0,25690.0,24250.0,24590.0,26240.0,26930.0,27890.0,25910.0,26170.0,26180.0
Telur Ayam Ras,2022-05-27,24290.0,23410.0,27230.0,23580.0,26780.0,28700.0,28240.0,24840.0,27850.0,27250.0,26690.0,29610.0,29500.0,27710.0,29970.0,30840.0,27520.0,28480.0,27800.0,31350.0,34800.0,25560.0,29230.0,34650.0,36340.0,25550.0,24250.0,24650.0,26980.0,26870.0,27890.0,25630.0,26350.0,26320.0
Telur Ayam Ras,2022-05-28,24410.0,23460.0,27500.0,23780.0,26780.0,29070.0,28220.0,24840.0,27850.0,27000.0,26590.0,30240.0,29710.0,27710.0,28890.0,31030.0,27370.0,29520.0,27940.0,31500.0,34120.0,25560.0,29080.0,35050.0,36340.0,26070.0,24500.0,24900.0,26250.0,27100.0,28110.0,25760.0,26210.0,26340.0
Telur Ayam Ras,2022-05-29,24650.0,23470.0,27270.0,23940.0,26780.0,29050.0,28480.0,24840.0,27920.0,26980.0,26690.0,29770.0,29710.0,27780.0,28870.0,31030.0,27680.0,28840.0,28010.0,31750.0,33640.0,25870.0,29010.0,34650.0,36450.0,25790.0,23760.0,24830.0,26510.0,26860.0,27960.0,25770.0,26250.0,26340.0
Telur Ayam Ras,2022-05-30,24880.0,23860.0,27560.0,24080.0,27170.0,29230.0,28510.0,24840.0,27950.0,27390.0,26780.0,29880.0,29660.0,27780.0,30820.0,31030.0,27680.0,28840.0,28110.0,32760.0,34290.0,26080.0,29430.0,34640.0,36540.0,25300.0,23390.0,25020.0,26270.0,27240.0,26910.0,26220.0,25750.0,26460.0
Telur Ayam Ras,2022-05-31,24880.0,23880.0,27740.0,23930.0,27790.0,28510.0,28520.0,25030.0,27980.0,27270.0,26840.0,29960.0,29550.0,27620.0,29290.0,31180.0,27520.0,28200.0,28080.0,31930.0,34360.0,26140.0,29130.0,35750.0,36710.0,25380.0,25360.0,25040.0,27070.0,27280.0,28030.0,26250.0,25820.0,26520.0
Telur Ayam Ras,2022-06-01,25190.0,24050.0,27740.0,23990.0,27390.0,29560.0,28520.0,25080.0,28310.0,27260.0,26900.0,29620.0,29560.0,27780.0,29390.0,31180.0,27540.0,29070.0,28060.0,31930.0,34090.0,25480.0,29570.0,34640.0,36250.0,25930.0,23920.0,25060.0,27020.0,27490.0,28240.0,25980.0,26070.0,26390.0
Telur Ayam Ras,2022-06-02,25000.0,24160.0,27740.0,23770.0,27580.0,29230.0,28770.0,25220.0,28280.0,27370.0,27160.0,29340.0,29480.0,27780.0,31370.0,31410.0,27630.0,29120.0,28080.0,33510.0,33800.0,25950.0,29520.0,34640.0,37450.0,25460.0,23920.0,24580.0,27080.0,27540.0,28370.0,26110.0,26510.0,26480.0
Telur Ayam Ras,2022-06-03,24850.0,24220.0,27730.0,24030.0,28500.0,29230.0,28770.0,25220.0,28490.0,27710.0,27050.0,29380.0,29750.0,27850.0,31750.0,31180.0,27860.0,30040.0,28150.0,34820.0,34320.0,26500.0,29610.0,35170.0,36560.0,25110.0,24490.0,25380.0,26760.0,27320.0,28220.0,25840.0,26600.0,26860.0
Telur Ayam Ras,2022-06-04,25130.0,24220.0,28350.0,24440.0,27790.0,30090.0,28520.0,25220.0,28600.0,27440.0,27250.0,29350.0,29680.0,28450.0,31160.0,31410.0,27870.0,28690.0,28010.0,32970.0,34140.0,26090.0,29590.0,35470.0,35610.0,24720.0,25020.0,25270.0,27040.0,27210.0,28460.0,26090.0,26660.0,26750.0
Telur Ayam Ras,2022-06-05,24790.0,24600.0,28120.0,24490.0,27990.0,30310.0,28510.0,25500.0,28580.0,27580.0,27190.0,29270.0,29800.0,28610.0,30490.0,31260.0,27810.0,29270.0,28010.0,32130.000000000004,35220.0,27830.0,29520.0,36480.0,36140.0,25130.0,24490.0,25190.0,26220.0,27460.0,28060.0,26290.0,26690.0,27250.0
Telur Ayam Ras,2022-06-06,25110.0,24960.0,28490.0,24490.0,27990.0,29730.0,28640.0,25590.0,29180.0,27780.0,27560.0,29200.0,29870.0,28940.0,31390.0,31220.0,28650.0,29270.0,27730.0,32900.0,35060.0,27020.0,29460.0,36050.0,36190.0,25990.0,24740.0,25250.0,26490.0,27720.0,28220.0,26090.0,27020.0,26690.0
Telur Ayam Ras,2022-06-07,25110.0,25050.0,28710.0,24440.0,28590.0,29910.0,28880.0,26070.0,29400.0,27810.0,27800.0,29200.0,29950.0,28940.0,30970.0,31360.0,27970.0,30170.0,28010.0,32900.0,35610.0,27250.0,29190.0,35580.0,36750.0,25770.0,24740.0,25360.0,26680.0,27470.0,28140.0,26260.0,27460.0,26860.0
Telur Ayam Ras,2022-06-08,24820.0,25220.0,28800.0,24390.0,28200.0,29910.0,28920.0,26410.0,29210.0,27780.0,27820.0,29090.0,29960.0,28550.0,30970.0,31360.0,28210.0,30170.0,28540.0,32130.000000000004,34600.0,27340.0,29170.0,35580.0,36730.0,25930.0,24780.0,25300.0,26970.0,27540.0,28370.0,27360.0,27410.0,27030.0
Telur Ayam Ras,2022-06-09,25360.0,25350.0,29060.0,24500.0,28200.0,28990.0,28980.0,26410.0,29120.0,28360.0,27800.0,28870.0,30260.0,29160.0,31540.0,31590.0,27610.0,30640.0,28200.0,33040.0,34590.0,27250.0,29510.0,35930.0,36000.0,25610.0,24780.0,25360.0,27070.0,27880.0,27470.0,28010.0,27940.0,27150.0
Telur Ayam Ras,2022-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telur Ayam Ras,2022-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telur Ayam Ras,2022-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telur Ayam Ras,2022-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telur Ayam Ras,2022-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telur Ayam Ras,2022-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telur Ayam Ras,2022-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telur Ayam Ras,2022-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telur Ayam Ras,2022-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telur Ayam Ras,2022-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telur Ayam Ras,2022-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telur Ayam Ras,2022-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telur Ayam Ras,2022-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telur Ayam Ras,2022-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telur Ayam Ras,2022-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telur Ayam Ras,2022-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telur Ayam Ras,2022-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telur Ayam Ras,2022-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telur Ayam Ras,2022-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telur Ayam Ras,2022-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telur Ayam Ras,2022-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telur Ayam Ras,2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telur Ayam Ras,2022-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telur Ayam Ras,2022-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telur Ayam Ras,2022-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telur Ayam Ras,2022-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telur Ayam Ras,2022-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telur Ayam Ras,2022-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telur Ayam Ras,2022-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telur Ayam Ras,2022-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telur Ayam Ras,2022-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telur Ayam Ras,2022-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telur Ayam Ras,2022-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telur Ayam Ras,2022-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telur Ayam Ras,2022-07-14,24240.0,,28200.0,24800.0,27980.0,28530.0,,27330.0,27680.0,27900.0,27550.0,29840.0,29460.0,29210.0,32750.0,31630.0,29880.0,29200.0,27850.0,32810.0,36200.0,28210.0,31180.0,34760.0,35630.0,25170.0,25850.0,25640.0,27570.0,27920.0,27390.0,,26610.0,
Telur Ayam Ras,2022-07-15,24500.0,25130.0,28000.0,24800.0,28090.0,28700.0,27440.0,27330.0,27920.0,27710.0,27480.0,29910.0,29630.0,29350.0,31200.0,31630.0,29880.0,29380.0,28410.0,32280.0,33580.0,28590.0,31440.0,34790.0,34040.0,25270.0,25850.0,25660.0,27640.0,28370.0,27440.0,26180.0,26780.0,26610.0
